"id","parent_organisation_id","organisation_name","trade_name","fy_start_month","fy_end_month","website","registration_number","vat_number","crm_id","status_id","registered_country_id","creator_ledger_id","created_by","updated_by","created_at","updated_at","logo_url","industry_id","currency_id","description","nace_section_id","revenue_access_number","exchange_ref_id","hierarchy_code","deleted_at","is_delete","leads_transactions_id","allow_external_app","proof_of_identity","proof_of_address","Column32"
60073,,Abacus Financial Consultants,,January,December,"",,,,7,106,1,205,205,"2022-09-23 15:57:58","2022-09-23 15:57:58",,64,1,,475,,,,,0,0,0,,,
1073,,Abacus Fire & Safety Limited,"",August,July,"",IE302182,"","",1,106,1,1,1,"2021-08-18 12:45:53","2021-08-18 12:45:53",,1,1,Abacus Fire & Safety Limited,2,"","20150522000832",#1073#,,0,0,0,,,
16665,,Abacus Fire & Safety Ltd,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:06:16","2021-10-05 05:06:16",,88,1,,,,,,,0,0,0,,,
56143,,ABACUS MARINE CONSULTANTS LTD,"",July,June,"","","",,,86,1,216,216,"2022-07-18 09:29:11","2022-07-18 09:29:11",,126,1,,,,,,,0,80189,0,,,
53585,,Abacus Regency World Ltd,"",,,"","10811348","","0011v00002laaDz",,233,1,199,449,"2020-08-24 00:00:00","2021-04-08 00:00:00",,,1,"",,"",,,,0,0,0,,,
30666,,Abacus Systems Limited,"",October,September,http://www.abacus.ie,IE197244,IE6597244P,"0010Y00001DWQyR",1,106,1,163,158,"2018-03-05 00:00:00","2019-02-26 00:00:00",,,1,"",,"",,,,0,0,0,,,
46240,,Abacus Systems Ltd,"",October,September,http://www.abacus.ie,"",,,1,106,1,,,"2021-10-05 05:17:04","2021-10-05 05:17:04",,116,1,,,,,,,0,0,0,,,
42668,,Abacus Vending,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:16:14","2021-10-05 05:16:14",,65,1,,,,,,,0,0,0,,,
60293,,Abacus Wealth International,,January,December,"",,,,7,173,1,205,741,"2022-09-28 13:21:52","2022-09-28 13:21:52",,64,1,,475,,,,,0,0,0,,,
18553,,ABAK Ltd,"",October,September,http://www.abak.ie,"",,,1,106,1,,,"2021-10-05 05:06:40","2021-10-05 05:06:40",,46,1,,,,,,,0,0,0,,,
64807,,Aban Remittance Ltd,,January,December,abanremit.co.ke,,,,1,115,1,205,205,"2023-10-08 05:45:29","2023-10-08 05:45:29",,98,1,,5020,,,,,0,0,0,,,
64475,,Aban Saving And Credit Cooperative Society Ltd,,January,December,portal.abansacco.co.ke,,,,1,115,1,205,205,"2023-09-18 19:25:11","2023-09-18 19:25:11",,98,1,,5020,,,,,0,0,0,,,
64416,,Aban Savings and Credit Cooperative Society Ltd,,January,December,portal.abansacco.co.ke,,,,1,115,1,205,205,"2023-09-12 18:34:07","2023-09-12 18:34:07",,98,1,,5020,,,,,0,0,0,,,
66574,,Abanca,"",January,December,"","","",,,200,1,770,770,"2024-01-07 05:16:00","2024-01-07 05:16:00",,468,1,,,,,,,0,100468,0,,,
54950,,Abantes Unlimited Company,"",,,"",IE279222,"","0011v000029SS1W",,106,1,73,73,"2019-06-13 00:00:00","2019-06-13 00:00:00",,,1,"",,"",,,,0,0,0,,,
70934,,ABANTHU CONCEPTS FOR DEVELOPMENT,,January,December,www.locomobileapp.com,,,,1,106,1,205,205,"2024-07-08 19:32:02","2024-07-08 19:32:02",,98,1,,5020,,,,,0,0,0,,,
65883,,ABASIKA PETROLEUM NIGERIA LIMITED,,January,December,"PLOT 349C OLU OBASANJO ROAD GRA PHASE II, PORT HARCOURT RIVERS STATE NIGERIA",,,,1,159,1,205,205,"2023-12-09 09:55:47","2023-12-09 09:55:47",,98,1,,5020,,,,,0,0,0,,,
65884,,Abasika Petroleum Nigeria Limited,,January,December,"349C Olu Obasanjo Road GRA Phase II Port Harcourt Rivers State",,,,1,159,1,205,205,"2023-12-09 10:07:08","2023-12-09 10:07:08",,98,1,,5020,,,,,0,0,0,,,
56144,,ABAX LTD,"",July,June,"","","",,,86,1,216,216,"2022-07-18 09:35:39","2022-07-18 09:35:39",,126,1,,,,,,,0,80192,0,,,
6796,739,Abb Limited,"",August,July,"",IE265676,"","",1,106,1,1,1,"2021-08-18 12:47:29","2021-08-18 12:47:29",,1,1,Abb Limited,2,"","20130711000427",#739#6796#,,0,0,0,,,
18847,,ABB Ltd,"",October,September,http://www.abb.com,"",,,1,106,1,,,"2021-10-05 05:06:44","2021-10-05 05:06:44",,89,1,,,,,,,0,0,0,,,
56145,,ABB SA,"",July,June,"","","",,,86,1,216,216,"2022-07-18 10:02:53","2022-07-18 10:02:54",,126,1,,,,,,,0,80195,0,,,
56146,,ABB SA - MARINE & TURBOCHARGING,"",July,June,"","","",,,86,1,216,216,"2022-07-18 10:08:30","2022-07-18 10:08:30",,126,1,,,,,,,0,80198,0,,,
67416,,ABBA GAJI MINING AND EXPORT LIMITED,,January,December,"",,,,1,159,1,205,205,"2024-02-24 13:32:22","2024-02-24 13:32:22",,98,1,,5020,,,,,0,0,0,,,
66511,,abbas,,January,December,"",,,,1,121,1,205,205,"2024-01-04 12:17:09","2024-01-04 12:17:09",,98,1,,5020,,,,,0,0,0,,,
67697,,Abbent Global,,January,December,"",,,,1,106,1,205,205,"2024-03-07 21:58:28","2024-03-07 21:58:28",,98,1,,5020,,,,,0,0,0,,,
55488,,Abbey Autoline,"",February,January,https://www.abbeyautoline.co.uk/,"","",,1,106,1,139,139,"2022-02-16 13:02:07","2022-02-16 13:02:07",,82,1,AbbeyAutoline is a trading name of Abbey Insurance Brokers Limited who are authorised and regulated by the Financial Conduct Authority – 434752,487,,,,,0,0,0,,,
40912,,Abbey Badges,"",October,September,http://www.abbeybadges.ie,"",,,1,106,1,,,"2021-10-05 05:14:14","2021-10-05 05:14:14",,89,1,,,,,,,0,0,0,,,
16934,,Abbey Business & Communications,"",October,September,www.abbeybusiness.ie,"",,,1,106,1,,,"2021-10-05 05:06:20","2021-10-05 05:06:20",,83,1,,,,,,,0,0,0,,,
44717,,Abbey Business & Communications Ltd,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:16:42","2021-10-05 05:16:42",,89,1,,,,,,,0,0,0,,,
22697,,Abbey Coaches,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:07:35","2021-10-05 05:07:35",,70,1,,,,,,,0,0,0,,,
2842,,Abbey Community College,"",August,July,"","76082H","","",1,106,1,1,1,"2021-08-18 12:46:18","2021-08-18 12:46:18",,1,1,Abbey Community College,2,"","20170929004486",#2842#,,0,0,0,,,
2006,,Abbey Court Hotel,"",August,July,"",IE277427,"","",1,106,1,1,1,"2021-08-18 12:46:06","2021-08-18 12:46:06",,1,1,Abbey Court Hotel,2,"","20181207006712",#2006#,,0,0,0,,,
32656,,Abbey Digital,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:11:25","2021-10-05 05:11:25",,,1,,,,,,,0,0,0,,,
48434,,Abbey Digital Limited,"",December,September,"",IE523296,"","0010Y00000AlCrW",1,106,1,134,158,"2016-12-22 00:00:00","2019-02-22 00:00:00",,89,1,"",,"",,,,0,72876,0,,,
20198,,Abbey Electrical,"",October,September,www.abbeylelectricalservices.ie,"",,,1,106,1,,,"2021-10-05 05:07:02","2021-10-05 05:07:02",,55,1,,,,,,,0,0,0,,,
30895,,Abbey Electrical Services,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:11:02","2021-10-05 05:11:02",,55,1,,,,,,,0,0,0,,,
30964,,Abbey Engineering Services Limited,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:11:03","2021-10-05 05:11:03",,89,1,,,,,,,0,0,0,,,
22850,,Abbey Fabrication & Engineering Limited,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:07:37","2021-10-05 05:07:37",,96,1,,,,,,,0,0,0,,,
23834,,Abbey Farm Foods Limited,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:07:50","2021-10-05 05:07:50",,,1,,,,,,,0,0,0,,,
4094,,Abbey Frozen Foods Limited,"",August,July,"",IE194060,"","",1,106,1,1,1,"2021-08-18 12:46:34","2021-08-18 12:46:34",,1,1,Abbey Frozen Foods Limited,2,"","20190513006874",#4094#,,0,0,0,,,
16440,,Abbey Healthcare,"",October,September,www.abbeyhealthcare.ie,"",,,1,106,1,,,"2021-10-05 05:06:13","2021-10-05 05:06:13",,147,1,,,,,,,0,0,0,,,
2403,,Abbey Healthcare Limited,"",August,July,"",IE267243,"","",1,106,1,1,1,"2021-08-18 12:46:12","2021-08-18 12:46:12",,1,1,Abbey Healthcare Limited,2,"","20170203003776",#2403#,,0,0,0,,,
9,,Abbey Hotel,"",August,July,"","","","",1,106,1,1,1,"2021-08-18 12:45:42","2021-08-18 12:45:42",,1,1,Abbey Hotel,2,"","20160329001913",#9#,,0,0,0,,,
6385,9,Abbey Hotel Company Limited,"",August,July,"",IE017157,"","",1,106,1,1,1,"2021-08-18 12:47:23","2021-08-18 12:47:23",,1,1,Abbey Hotel Company Limited,2,"","20160329000038",#9#6385#,,0,0,0,,,
3038,,Abbey House Medical Centre,"",August,July,"","4104182V","","",1,106,1,1,1,"2021-08-18 12:46:20","2021-08-18 12:46:20",,1,1,Abbey House Medical Centre,2,"","20180226005025",#3038#,,0,0,0,,,
33895,,"Abbey Insurance, Octane","",October,September,"","",,,1,106,1,,,"2021-10-05 05:12:37","2021-10-05 05:12:37",,82,1,,,,,,,0,0,0,,,
43513,,Abbey international finance,"",October,September,http://www.abbeyintfin.ie/,"",,,1,106,1,,,"2021-10-05 05:16:26","2021-10-05 05:16:26",,,1,,,,,,,0,0,0,,,
29274,,Abbey International Finance Limited,"",October,September,"","","","0011v00002GLPLU",1,106,1,69,69,"2019-08-28 00:00:00","2019-08-28 00:00:00",,64,1,"",,"",,,,0,0,0,,,
23437,,Abbey Investigations Limited,"",October,September,www.abbeyinvestigations.net,"",,,1,106,1,,,"2021-10-05 05:07:45","2021-10-05 05:07:45",,137,1,,,,,,,0,0,0,,,
